ts,level,online,restores
1786571928.746,66.9,1,27
1786571929.771,66.9,1,27
1786571930.789,66.9,1,27
1786571931.811,66.9,1,27
1786571932.831,66.9,1,27
1786571933.853,66.9,1,27
1786571934.871,66.9,1,27
1786571935.889,66.9,1,27
1786571936.911,66.9,1,27
1786571937.929,66.9,1,27
1786571938.949,66.9,1,27
1786571939.971,66.9,1,27
1786571940.991,66.9,1,27
1786571942.012,66.9,1,27
1786571943.033,66.9,1,27
1786571944.054,66.9,1,27
1786571945.076,66.9,1,27
1786571946.101,66.9,1,27
1786571947.125,66.9,1,27
1786571948.145,66.9,1,27
1786571949.170,66.9,1,27
1786571950.193,66.9,1,27
1786571951.218,66.9,1,27
1786571952.241,66.9,1,27
1786571953.260,66.9,1,27
1786571954.281,66.9,1,27
1786571955.307,66.9,1,27
1786571956.324,66.9,1,27
1786571957.344,66.9,1,27
1786571958.365,66.9,1,27
1786571959.385,66.9,1,27
1786571960.408,66.9,1,27
1786571961.433,66.9,1,27
1786571962.452,66.9,1,27
1786571963.477,66.9,1,27
1786571964.501,66.9,1,27
1786571965.522,66.9,1,27
1786571966.542,66.9,1,27
1786571967.565,66.9,1,27
1786571968.590,66.9,1,27
1786571969.613,66.9,1,27
1786571970.637,66.9,1,27
1786571971.658,66.9,1,27
1786571972.682,66.9,1,27
1786571973.703,66.9,1,27
1786571974.722,66.9,1,27
1786571975.743,66.9,1,27
1786571976.765,66.9,1,27
1786571977.785,66.9,1,27
1786571978.805,66.9,1,27
1786571979.824,66.9,1,27
1786571980.847,66.9,1,27
1786571981.867,66.9,1,27
1786571982.887,66.9,1,27
1786571983.907,66.9,1,27
1786571984.925,66.9,1,27
1786571985.947,66.9,1,27
1786571986.972,66.9,1,27
1786571987.997,66.9,1,27
1786571989.023,66.9,1,27
1786571990.043,66.9,1,27
1786571991.067,66.9,1,27
1786571992.086,66.9,1,27
1786571993.107,66.9,1,27
1786571994.127,66.9,1,27
1786571995.147,66.9,1,27
1786571996.167,66.9,1,27
1786571997.184,66.9,1,27
1786571998.202,66.9,1,27
1786571999.220,66.9,1,27
1786572000.242,66.9,1,27
1786572001.267,66.9,1,27
1786572002.287,66.9,1,27
1786572003.305,66.9,1,27
1786572004.328,66.9,1,27
1786572005.348,66.9,1,27
1786572006.372,66.9,1,27
1786572007.396,66.9,1,27
1786572008.417,66.9,1,27
1786572009.440,66.9,1,27
1786572010.463,66.9,1,27
1786572011.485,66.9,1,27
1786572012.508,66.9,1,27
1786572013.528,66.9,1,27
1786572014.548,66.9,1,27
1786572015.574,66.9,1,27
1786572016.593,66.9,1,27
1786572017.617,66.9,1,27
1786572018.637,66.9,1,27
1786572019.655,66.9,1,27
1786572020.680,66.9,1,27
1786572021.704,66.9,1,27
1786572022.725,66.9,1,27
1786572023.748,66.9,1,27
1786572024.768,66.9,1,27
1786572025.789,66.9,1,27
1786572026.814,66.9,1,27
1786572027.833,66.9,1,27
1786572028.851,66.9,1,27
1786572029.875,66.9,1,27
1786572030.902,66.9,1,27
1786572031.924,66.9,1,27
1786572032.950,66.9,1,27
1786572033.972,66.9,1,27
1786572034.992,66.9,1,27
1786572036.012,66.9,1,27
1786572037.033,66.9,1,27
1786572038.052,66.9,1,27
1786572039.070,66.9,1,27
1786572040.097,66.9,1,27
1786572041.122,66.9,1,27
1786572042.140,66.9,1,27
1786572043.166,66.9,1,27
1786572044.185,66.9,1,27
1786572045.202,66.9,1,27
1786572046.224,66.9,1,27
1786572047.244,66.9,1,27
1786572048.265,66.9,1,27
1786572049.287,66.9,1,27
1786572050.306,66.9,1,27
1786572051.330,66.9,1,27
1786572052.353,66.9,1,27
1786572053.372,66.9,1,27
1786572054.393,66.9,1,27
1786572055.415,66.9,1,27
1786572056.440,66.9,1,27
1786572057.463,66.9,1,27
1786572058.486,66.9,1,27
1786572059.509,66.9,1,27
1786572060.528,66.9,1,27
1786572061.546,66.9,1,27
1786572062.570,66.9,1,27
1786572063.592,66.9,1,27
1786572064.612,66.9,1,27
1786572065.631,66.9,1,27
1786572066.656,66.9,1,27
1786572067.682,66.9,1,27
1786572068.706,66.9,1,27
1786572069.726,66.9,1,27
1786572070.748,66.9,1,27
1786572071.771,66.9,1,27
1786572072.797,66.9,1,27
1786572073.823,66.9,1,27
1786572074.844,66.9,1,27
1786572075.865,66.9,1,27
1786572076.889,66.9,1,27
1786572077.909,66.9,1,27
1786572078.933,66.9,1,27
1786572079.959,66.9,1,27
1786572080.982,66.9,1,27
1786572082.006,66.9,1,27
1786572083.029,66.9,1,27
1786572084.049,66.9,1,27
1786572085.071,66.9,1,27
1786572086.098,66.9,1,27
1786572087.122,66.9,1,27
1786572088.147,66.9,1,27
1786572089.171,66.9,1,27
1786572090.194,66.9,1,27
1786572091.216,66.9,1,27
1786572092.236,66.9,1,27
1786572093.257,66.9,1,27
1786572094.279,66.9,1,27
1786572095.302,66.9,1,27
1786572096.320,66.9,1,27
1786572097.341,66.9,1,27
1786572098.362,66.9,1,27
1786572099.387,66.9,1,27
1786572100.406,66.9,1,27
1786572101.428,66.9,1,27
1786572102.448,66.9,1,27
1786572103.468,66.9,1,27
1786572104.485,66.9,1,27
1786572105.504,66.9,1,27
1786572106.521,66.9,1,27
1786572107.545,66.9,1,27
1786572108.566,66.9,1,27
1786572109.586,66.9,1,27
1786572110.617,66.9,1,27
1786572111.639,66.9,1,27
1786572112.663,66.9,1,27
1786572113.685,66.9,1,27
1786572114.706,66.9,1,27
1786572115.728,66.9,1,27
1786572116.752,66.9,1,27
1786572117.774,66.9,1,27
1786572118.796,66.9,1,27
1786572119.820,66.9,1,27
1786572120.839,66.9,1,27
1786572121.860,66.9,1,27
1786572122.886,66.9,1,27
1786572123.907,66.9,1,27
1786572124.930,66.9,1,27
1786572125.953,66.9,1,27
1786572126.977,66.9,1,27
1786572127.998,66.9,1,27
1786572129.021,66.9,1,27
1786572130.043,66.9,1,27
1786572131.064,66.9,1,27
1786572132.084,66.9,1,27
1786572133.106,66.9,1,27
1786572134.126,66.9,1,27
1786572135.146,66.9,1,27
1786572136.167,66.9,1,27
1786572137.191,66.9,1,27
1786572138.213,66.9,1,27
1786572139.233,66.9,1,27
1786572140.254,66.9,1,27
1786572141.278,66.9,1,27
1786572142.299,66.9,1,27
1786572143.320,66.9,1,27
1786572144.345,66.9,1,27
1786572145.365,66.9,1,27
1786572146.388,66.9,1,27
1786572147.407,66.9,1,27
1786572148.425,66.9,1,27
1786572149.444,66.9,1,27
1786572150.464,66.9,1,27
1786572151.484,66.9,1,27
1786572152.503,66.9,1,27
1786572153.523,66.9,1,27
1786572154.543,66.9,1,27
1786572155.564,66.9,1,27
1786572156.583,66.9,1,27
1786572157.601,66.9,1,27
1786572158.619,66.9,1,27
1786572159.641,66.9,1,27
1786572160.663,66.9,1,27
1786572161.690,66.9,1,27
1786572162.715,66.9,1,27
1786572163.735,66.9,1,27
1786572164.759,66.9,1,27
1786572165.778,66.9,1,27
1786572166.797,66.9,1,27
1786572167.820,66.9,1,27
1786572168.840,66.9,1,27
1786572169.863,66.9,1,27
1786572170.889,66.9,1,27
1786572171.910,66.9,1,27
1786572172.932,66.9,1,27
1786572173.952,66.9,1,27
1786572174.978,66.9,1,27
1786572176.003,66.9,1,27
1786572177.027,66.9,1,27
1786572178.048,66.9,1,27
1786572179.074,66.9,1,27
1786572180.100,66.9,1,27
1786572181.121,66.9,1,27
1786572182.146,66.9,1,27
1786572183.168,66.9,1,27
1786572184.187,66.9,1,27
1786572185.211,66.9,1,27
1786572186.232,66.9,1,27
1786572187.257,66.9,1,27
1786572188.277,66.9,1,27
1786572189.299,66.9,1,27
1786572190.320,66.9,1,27
1786572191.343,66.9,1,27
1786572192.365,66.9,1,27
1786572193.390,66.9,1,27
1786572194.413,66.9,1,27
1786572195.433,66.9,1,27
1786572196.458,66.9,1,27
1786572197.475,66.9,1,27
1786572198.498,66.9,1,27
1786572199.519,66.9,1,27
1786572200.538,66.9,1,27
1786572201.563,66.9,1,27
1786572202.583,66.9,1,27
1786572203.603,66.9,1,27
1786572204.625,66.9,1,27
1786572205.649,66.9,1,27
1786572206.670,66.9,1,27
1786572207.691,66.9,1,27
1786572208.717,66.9,1,27
1786572209.744,66.9,1,27
1786572210.765,66.9,1,27
1786572211.790,66.9,1,27
1786572212.809,66.9,1,27
1786572213.834,66.9,1,27
1786572214.856,66.9,1,27
1786572215.881,66.9,1,27
1786572216.900,66.9,1,27
1786572217.923,66.9,1,27
1786572218.948,66.9,1,27
1786572219.973,66.9,1,27
1786572220.993,66.9,1,27
1786572222.015,66.9,1,27
1786572223.035,66.9,1,27
1786572224.056,66.9,1,27
1786572225.079,66.9,1,27
1786572226.101,66.9,1,27
1786572227.123,66.9,1,27
1786572228.145,66.9,1,27
1786572229.168,66.9,1,27
1786572230.192,66.9,1,27
1786572231.217,66.9,1,27
1786572232.237,66.9,1,27
1786572233.259,66.9,1,27
1786572234.280,66.9,1,27
1786572235.301,66.9,1,27
1786572236.321,66.9,1,27
1786572237.346,66.9,1,27
1786572238.367,66.9,1,27
1786572239.391,66.9,1,27
1786572240.415,66.9,1,27
1786572241.437,66.9,1,27
1786572242.460,66.9,1,27
1786572243.480,66.9,1,27
1786572244.498,66.9,1,27
1786572245.523,66.9,1,27
1786572246.542,66.9,1,27
1786572247.568,66.9,1,27
1786572248.592,66.9,1,27
1786572249.613,66.9,1,27
1786572250.639,66.9,1,27
1786572251.659,66.9,1,27
1786572252.681,66.9,1,27
1786572253.704,66.9,1,27
1786572254.724,66.9,1,27
1786572255.745,66.9,1,27
1786572256.770,66.9,1,27
1786572257.794,66.9,1,27
1786572258.815,66.9,1,27
1786572259.836,66.9,1,27
1786572260.857,66.9,1,27
1786572261.878,66.9,1,27
1786572262.901,66.9,1,27
1786572263.927,66.9,1,27
1786572264.948,66.9,1,27
1786572265.967,66.9,1,27
1786572266.990,66.9,1,27
1786572268.010,66.9,1,27
1786572269.033,66.9,1,27
1786572270.054,66.9,1,27
1786572271.075,66.9,1,27
1786572272.096,66.9,1,27
1786572273.117,66.9,1,27
1786572274.138,66.9,1,27
1786572275.158,66.9,1,27
1786572276.180,66.9,1,27
1786572277.201,66.9,1,27
1786572278.225,66.9,1,27
1786572279.245,66.9,1,27
1786572280.270,66.9,1,27
1786572281.294,66.9,1,27
1786572282.317,66.9,1,27
1786572283.339,66.9,1,27
1786572284.362,66.9,1,27
1786572285.382,66.9,1,27
1786572286.402,66.9,1,27
1786572287.421,66.9,1,27
1786572288.439,66.9,1,27
1786572289.462,66.9,1,27
1786572290.484,66.9,1,27
1786572291.506,66.9,1,27
1786572292.525,66.9,1,27
1786572293.544,66.9,1,27
1786572294.565,66.9,1,27
1786572295.584,66.9,1,27
1786572296.608,66.9,1,27
1786572297.626,66.9,1,27
1786572298.647,66.9,1,27
1786572299.671,66.9,1,27
1786572300.695,66.9,1,27
1786572301.715,66.9,1,27
1786572302.740,66.9,1,27
1786572303.763,66.9,1,27
1786572304.785,66.9,1,27
1786572305.807,66.9,1,27
1786572306.826,66.9,1,27
1786572307.851,66.9,1,27
1786572308.873,66.9,1,27
1786572309.893,66.9,1,27
1786572310.915,66.9,1,27
1786572311.932,66.9,1,27
1786572312.957,66.9,1,27
1786572313.980,66.9,1,27
1786572315.000,66.9,1,27
1786572316.022,66.9,1,27
1786572317.048,66.9,1,27
1786572318.074,66.9,1,27
1786572319.098,66.9,1,27
1786572320.118,66.9,1,27
1786572321.140,66.9,1,27
1786572322.159,66.9,1,27
1786572323.181,66.9,1,27
1786572324.200,66.9,1,27
1786572325.223,66.9,1,27
1786572326.243,66.9,1,27
1786572327.270,66.9,1,27
1786572328.287,66.9,1,27
1786572329.312,66.9,1,27
1786572330.333,66.9,1,27
1786572331.353,66.9,1,27
1786572332.379,66.9,1,27
1786572333.400,66.9,1,27
1786572334.425,66.9,1,27
1786572335.450,66.9,1,27
1786572336.471,66.9,1,27
1786572337.491,66.9,1,27
1786572338.512,66.9,1,27
1786572339.537,66.9,1,27
1786572340.560,66.9,1,27
1786572341.585,66.9,1,27
1786572342.605,66.9,1,27
1786572343.625,66.9,1,27
1786572344.646,66.9,1,27
1786572345.673,66.9,1,27
1786572346.697,66.9,1,27
1786572347.719,66.9,1,27
1786572348.743,66.9,1,27
1786572349.766,66.9,1,27
1786572350.784,66.9,1,27
1786572351.804,66.9,1,27
1786572352.829,66.9,1,27
1786572353.848,66.9,1,27
1786572354.868,66.9,1,27
1786572355.892,66.9,1,27
1786572356.916,66.9,1,27
1786572357.937,66.9,1,27
1786572358.961,66.9,1,27
1786572359.986,66.9,1,27
1786572361.004,66.9,1,27
1786572362.025,66.9,1,27
1786572363.045,66.9,1,27
1786572364.066,66.9,1,27
1786572365.087,66.9,1,27
1786572366.112,66.9,1,27
1786572367.133,66.9,1,27
1786572368.157,66.9,1,27
1786572369.182,66.9,1,27
1786572370.201,66.9,1,27
1786572371.223,66.9,1,27
1786572372.244,66.9,1,27
1786572373.263,66.9,1,27
1786572374.282,66.9,1,27
1786572375.304,66.9,1,27
1786572376.323,66.9,1,27
1786572377.342,66.9,1,27
1786572378.364,66.9,1,27
1786572379.384,66.9,1,27
1786572380.409,66.9,1,27
1786572381.428,66.9,1,27
1786572382.449,66.9,1,27
1786572383.469,66.9,1,27
1786572384.488,66.9,1,27
1786572385.510,66.9,1,27
1786572386.532,66.9,1,27
1786572387.556,66.9,1,27
1786572388.579,66.9,1,27
1786572389.598,66.9,1,27
1786572390.620,66.9,1,27
1786572391.643,66.9,1,27
1786572392.667,66.9,1,27
1786572393.692,66.9,1,27
1786572394.717,66.9,1,27
1786572395.738,66.9,1,27
1786572396.763,66.9,1,27
1786572397.786,66.9,1,27
1786572398.810,66.9,1,27
1786572399.836,66.9,1,27
1786572400.861,66.9,1,27
1786572401.882,66.9,1,27
1786572402.901,66.9,1,27
1786572403.923,66.9,1,27
1786572404.944,66.9,1,27
1786572405.967,66.9,1,27
1786572406.987,66.9,1,27
1786572408.009,66.9,1,27
1786572409.032,66.9,1,27
1786572410.054,66.9,1,27
1786572411.073,66.9,1,27
1786572412.092,66.9,1,27
1786572413.114,66.9,1,27
1786572414.137,66.9,1,27
1786572415.155,66.9,1,27
1786572416.178,66.9,1,27
1786572417.198,66.9,1,27
1786572418.217,66.9,1,27
1786572419.234,66.9,1,27
1786572420.258,66.9,1,27
1786572421.280,66.9,1,27
1786572422.305,66.9,1,27
1786572423.326,66.9,1,27
1786572424.351,66.9,1,27
1786572425.376,66.9,1,27
1786572426.401,66.9,1,27
1786572427.424,66.9,1,27
1786572428.445,66.9,1,27
1786572429.470,66.9,1,27
1786572430.490,66.9,1,27
1786572431.510,66.9,1,27
1786572432.533,66.9,1,27
1786572433.555,66.9,1,27
1786572434.577,66.9,1,27
1786572435.598,66.9,1,27
1786572436.620,66.9,1,27
1786572437.646,66.9,1,27
1786572438.669,66.9,1,27
1786572439.690,66.9,1,27
1786572440.715,66.9,1,27
1786572441.736,66.9,1,27
1786572442.761,66.9,1,27
1786572443.782,66.9,1,27
1786572444.801,66.9,1,27
1786572445.819,66.9,1,27
1786572446.845,66.9,1,27
1786572447.870,66.9,1,27
1786572448.893,66.9,1,27
1786572449.917,66.9,1,27
1786572450.936,66.9,1,27
1786572451.959,66.9,1,27
1786572452.983,66.9,1,27
1786572454.009,66.9,1,27
1786572455.028,66.9,1,27
1786572456.053,66.9,1,27
1786572457.076,66.9,1,27
1786572458.099,66.9,1,27
1786572459.119,66.9,1,27
1786572460.140,66.9,1,27
1786572461.165,66.9,1,27
1786572462.187,66.9,1,27
1786572463.209,66.9,1,27
1786572464.233,66.9,1,27
1786572465.259,66.9,1,27
1786572466.284,66.9,1,27
1786572467.309,66.9,1,27
1786572468.334,66.9,1,27
1786572469.360,66.9,1,27
1786572470.381,66.9,1,27
1786572471.402,66.9,1,27
1786572472.427,66.9,1,27
1786572473.452,66.9,1,27
1786572474.475,66.9,1,27
1786572475.502,66.9,1,27
1786572476.527,66.9,1,27
1786572477.546,66.9,1,27
1786572478.571,66.9,1,27
1786572479.594,66.9,1,27
1786572480.618,66.9,1,27
1786572481.637,66.9,1,27
1786572482.659,66.9,1,27
1786572483.680,66.9,1,27
1786572484.701,66.9,1,27
1786572485.727,66.9,1,27
1786572486.752,66.9,1,27
1786572487.774,66.9,1,27
1786572488.799,66.9,1,27
1786572489.821,66.9,1,27
1786572490.846,66.9,1,27
1786572491.872,66.9,1,27
1786572492.893,66.9,1,27
1786572493.913,66.9,1,27
1786572494.939,66.9,1,27
1786572495.961,66.9,1,27
1786572496.986,66.9,1,27
1786572498.011,66.9,1,27
1786572499.030,66.9,1,27
1786572500.056,66.9,1,27
1786572501.081,66.9,1,27
1786572502.106,66.9,1,27
1786572503.129,66.9,1,27
1786572504.150,66.9,1,27
1786572505.170,66.9,1,27
1786572506.187,66.9,1,27
1786572507.211,66.9,1,27
1786572508.231,66.9,1,27
1786572509.250,66.9,1,27
1786572510.273,66.9,1,27
1786572511.294,66.9,1,27
1786572512.314,66.9,1,27
1786572513.335,66.9,1,27
1786572514.359,66.9,1,27
1786572515.380,66.9,1,27
1786572516.403,66.9,1,27
1786572517.425,66.9,1,27
1786572518.447,66.9,1,27
1786572519.470,66.9,1,27
1786572520.492,66.9,1,27
1786572521.513,66.9,1,27
1786572522.533,66.9,1,27
1786572523.557,66.9,1,27
1786572524.575,66.9,1,27
1786572525.597,66.9,1,27
1786572526.622,66.9,1,27
1786572527.641,66.9,1,27
1786572528.663,66.9,1,27
1786572529.682,66.9,1,27
1786572530.702,66.9,1,27
1786572531.722,66.9,1,27
1786572532.743,66.9,1,27
1786572533.769,66.9,1,27
1786572534.790,66.9,1,27
1786572535.812,66.9,1,27
1786572536.833,66.9,1,27
1786572537.853,66.9,1,27
1786572538.874,66.9,1,27
1786572539.897,66.9,1,27
1786572540.916,66.9,1,27
1786572541.938,66.9,1,27
1786572542.957,66.9,1,27
1786572543.982,66.9,1,27
1786572545.007,66.9,1,27
1786572546.027,66.9,1,27
1786572547.047,66.9,1,27
1786572548.067,66.9,1,27
1786572549.086,66.9,1,27
1786572550.109,66.9,1,27
1786572551.130,66.9,1,27
1786572552.154,66.9,1,27
1786572553.174,66.9,1,27
1786572554.200,66.9,1,27
1786572555.222,66.9,1,27
1786572556.243,66.9,1,27
1786572557.263,66.9,1,27
1786572558.282,66.9,1,27
1786572559.302,66.9,1,27
1786572560.324,66.9,1,27
1786572561.349,66.9,1,27
1786572562.368,66.9,1,27
1786572563.387,66.9,1,27
1786572564.410,66.9,1,27
1786572565.431,66.9,1,27
1786572566.452,66.9,1,27
1786572567.473,66.9,1,27
1786572568.493,66.9,1,27
1786572569.519,66.9,1,27
1786572570.541,66.9,1,27
1786572571.566,66.9,1,27
1786572572.585,66.9,1,27
1786572573.605,66.9,1,27
1786572574.630,66.9,1,27
1786572575.655,66.9,1,27
1786572576.676,66.9,1,27
1786572577.697,66.9,1,27
1786572578.720,66.9,1,27
1786572579.738,66.9,1,27
1786572580.756,66.9,1,27
1786572581.779,66.9,1,27
1786572582.805,66.9,1,27
1786572583.827,66.9,1,27
1786572584.849,66.9,1,27
1786572585.871,66.9,1,27
1786572586.891,66.9,1,27
1786572587.914,66.9,1,27
1786572588.933,66.9,1,27
1786572589.954,66.9,1,27
1786572590.973,66.9,1,27
1786572591.998,66.9,1,27
1786572593.023,66.9,1,27
1786572594.047,66.9,1,27
1786572595.066,66.9,1,27
1786572596.084,66.9,1,27
1786572597.103,66.9,1,27
1786572598.128,66.9,1,27
1786572599.148,66.9,1,27
1786572600.169,66.9,1,27
1786572601.190,66.9,1,27
1786572602.217,66.9,1,27
1786572603.236,66.9,1,27
1786572604.260,66.9,1,27
1786572605.286,66.9,1,27
1786572606.312,66.9,1,27
1786572607.337,66.9,1,27
1786572608.357,66.9,1,27
1786572609.377,66.9,1,27
1786572610.402,66.9,1,27
1786572611.422,66.9,1,27
1786572612.447,66.9,1,27
1786572613.467,66.9,1,27
1786572614.491,66.9,1,27
1786572615.515,66.9,1,27
1786572616.534,66.9,1,27
1786572617.554,66.9,1,27
1786572618.573,66.9,1,27
1786572619.593,66.9,1,27
1786572620.614,66.9,1,27
1786572621.633,66.9,1,27
1786572622.655,66.9,1,27
1786572623.680,66.9,1,27
1786572624.699,66.9,1,27
1786572625.717,66.9,1,27
1786572626.742,66.9,1,27
1786572627.763,66.9,1,27
1786572628.783,66.9,1,27
1786572629.805,66.9,1,27
1786572630.830,66.9,1,27
1786572631.851,66.9,1,27
1786572632.875,66.9,1,27
1786572633.900,66.9,1,27
1786572634.921,66.9,1,27
1786572635.943,66.9,1,27
1786572636.963,66.9,1,27
1786572637.984,66.9,1,27
1786572639.004,66.9,1,27
1786572640.024,66.9,1,27
1786572641.047,66.9,1,27
1786572642.065,66.9,1,27
1786572643.083,66.9,1,27
1786572644.102,66.9,1,27
1786572645.121,66.9,1,27
1786572646.142,66.9,1,27
1786572647.168,66.9,1,27
1786572648.192,66.9,1,27
1786572649.211,66.9,1,27
1786572650.231,66.9,1,27
1786572651.248,66.9,1,27
1786572652.268,66.9,1,27
1786572653.288,66.9,1,27
1786572654.310,66.9,1,27
1786572655.336,66.9,1,27
1786572656.359,66.9,1,27
1786572657.379,66.9,1,27
1786572658.403,66.9,1,27
1786572659.427,66.9,1,27
1786572660.447,66.9,1,27
1786572661.468,66.9,1,27
1786572662.491,66.9,1,27
1786572663.515,66.9,1,27
1786572664.539,66.9,1,27
1786572665.559,66.9,1,27
1786572666.584,66.9,1,27
1786572667.606,66.9,1,27
1786572668.632,66.9,1,27
1786572669.653,66.9,1,27
1786572670.675,66.9,1,27
1786572671.693,66.9,1,27
1786572672.716,66.9,1,27
1786572673.741,66.9,1,27
1786572674.763,66.9,1,27
1786572675.783,66.9,1,27
1786572676.802,66.9,1,27
1786572677.822,66.9,1,27
1786572678.842,66.9,1,27
1786572679.864,66.9,1,27
1786572680.881,66.9,1,27
1786572681.902,66.9,1,27
1786572682.922,66.9,1,27
1786572683.941,66.9,1,27
1786572684.962,66.9,1,27
1786572685.981,66.9,1,27
1786572687.001,66.9,1,27
1786572688.026,66.9,1,27
1786572689.047,66.9,1,27
1786572690.066,66.9,1,27
1786572691.088,66.9,1,27
1786572692.105,66.9,1,27
1786572693.124,66.9,1,27
1786572694.145,66.9,1,27
1786572695.166,66.9,1,27
1786572696.188,66.9,1,27
1786572697.210,66.9,1,27
1786572698.231,66.9,1,27
1786572699.251,66.9,1,27
1786572700.271,66.9,1,27
1786572701.294,66.9,1,27
1786572702.315,66.9,1,27
1786572703.335,66.9,1,27
1786572704.357,66.9,1,27
1786572705.377,66.9,1,27
1786572706.400,66.9,1,27
1786572707.423,66.9,1,27
1786572708.444,66.9,1,27
1786572709.468,66.9,1,27
1786572710.490,66.9,1,27
1786572711.512,66.9,1,27
1786572712.537,66.9,1,27
1786572713.559,66.9,1,27
1786572714.580,66.9,1,27
1786572715.603,66.9,1,27
1786572716.622,66.9,1,27
1786572717.641,66.9,1,27
1786572718.660,66.9,1,27
1786572719.684,66.9,1,27
1786572720.705,66.9,1,27
1786572721.725,66.9,1,27
1786572722.747,66.9,1,27
1786572723.766,66.9,1,27
1786572724.791,66.9,1,27
1786572725.815,66.9,1,27
1786572726.838,66.9,1,27
1786572727.862,66.9,1,27
1786572728.886,66.9,1,27
1786572729.904,66.9,1,27
1786572730.929,66.9,1,27
1786572731.952,66.9,1,27
1786572732.979,66.9,1,27
1786572734.003,66.9,1,27
1786572735.021,66.9,1,27
1786572736.045,66.9,1,27
1786572737.070,66.9,1,27
1786572738.090,66.9,1,27
1786572739.114,66.9,1,27
1786572740.136,66.9,1,27
1786572741.162,66.9,1,27
1786572742.183,66.9,1,27
1786572743.203,66.9,1,27
1786572744.221,66.9,1,27
1786572745.243,66.9,1,27
1786572746.266,66.9,1,27
1786572747.291,66.9,1,27
1786572748.317,66.9,1,27
1786572749.339,66.9,1,27
1786572750.364,66.9,1,27
1786572751.383,66.9,1,27
1786572752.404,66.9,1,27
1786572753.422,66.9,1,27
1786572754.440,66.9,1,27
1786572755.461,66.9,1,27
1786572756.486,66.9,1,27
1786572757.509,66.9,1,27
1786572758.534,66.9,1,27
1786572759.554,66.9,1,27
1786572760.575,66.9,1,27
1786572761.595,66.9,1,27
1786572762.620,66.9,1,27
1786572763.641,66.9,1,27
1786572764.664,66.9,1,27
1786572765.684,66.9,1,27
1786572766.703,66.9,1,27
1786572767.728,66.9,1,27
1786572768.754,66.9,1,27
1786572769.776,66.9,1,27
1786572770.801,66.9,1,27
1786572771.825,66.9,1,27
1786572772.847,66.9,1,27
1786572773.874,66.9,1,27
1786572774.893,66.9,1,27
1786572775.913,66.9,1,27
1786572776.932,66.9,1,27
1786572777.953,66.9,1,27
1786572778.977,66.9,1,27
1786572779.997,66.9,1,27
1786572781.022,66.9,1,27
1786572782.039,66.9,1,27
1786572783.061,66.9,1,27
1786572784.082,66.9,1,27
1786572785.102,66.9,1,27
1786572786.123,66.9,1,27
1786572787.145,66.9,1,27
1786572788.167,66.9,1,27
1786572789.187,66.9,1,27
1786572790.206,66.9,1,27
1786572791.230,66.9,1,29
1786572792.248,66.9,1,32
1786572793.273,66.9,1,35
1786572794.295,66.9,1,37
1786572795.317,66.9,1,37
1786572796.342,66.9,1,37
1786572797.362,66.9,1,37
1786572798.381,66.9,1,37
1786572799.405,None,0,37
1786572800.430,None,0,37
1786572801.449,None,0,37
1786572802.473,None,0,37
1786572803.503,None,0,37
1786572804.522,None,0,37
1786572805.544,None,0,37
1786572806.569,None,0,37
1786572807.591,None,0,37
1786572808.613,None,0,37
1786572809.637,None,0,37
1786572810.658,None,0,37
1786572811.679,None,0,37
1786572812.698,None,0,37
1786572813.718,None,0,37
1786572814.743,None,0,37
1786572815.763,None,0,37
1786572816.786,None,0,37
1786572817.805,None,0,37
1786572818.829,None,0,37
1786572819.848,None,0,37
1786572820.869,None,0,37
1786572821.890,None,0,37
1786572822.913,None,0,37
1786572823.936,None,0,37
1786572824.955,None,0,37
1786572825.978,None,0,37
1786572826.999,None,0,37
1786572828.020,None,0,37
1786572829.044,None,0,37
1786572830.064,None,0,37
1786572831.085,None,0,37
1786572832.105,None,0,37
1786572833.128,None,0,37
1786572834.147,None,0,37
1786572835.172,None,0,37
1786572836.198,None,0,37
1786572837.217,None,0,37
1786572838.240,None,0,37
1786572839.260,None,0,37
1786572840.280,None,0,37
1786572841.302,None,0,37
1786572842.329,None,0,37
1786572843.355,None,0,37
1786572844.377,None,0,37
1786572845.401,None,0,37
1786572846.425,None,0,37
1786572847.443,None,0,37
1786572848.463,None,0,37
1786572849.482,None,0,37
1786572850.500,None,0,37
1786572851.517,None,0,37
1786572852.536,None,0,37
1786572853.556,None,0,37
1786572854.578,None,0,37
1786572855.599,None,0,37
1786572856.618,None,0,37
1786572857.639,None,0,37
1786572858.660,None,0,37
1786572859.679,None,0,37
1786572860.703,None,0,37
1786572861.721,None,0,37
1786572862.747,None,0,37
1786572863.771,None,0,37
1786572864.797,None,0,37
1786572865.821,None,0,37
1786572866.843,None,0,37
1786572867.863,None,0,37
1786572868.888,None,0,37
1786572869.916,53.6,1,37
1786572870.938,54.9,1,37
1786572871.959,56.3,1,37
1786572872.979,57.6,1,37
1786572874.001,58.8,1,37
1786572875.027,59.8,1,37
1786572876.051,60.9,1,37
1786572877.074,61.9,1,37
1786572878.097,63.1,1,37
1786572879.118,64.1,1,37
1786572880.138,65.0,1,37
1786572881.158,65.9,1,37
1786572882.178,67.0,1,37
1786572883.198,67.9,1,37
1786572884.218,68.6,1,37
1786572885.239,69.4,1,37
1786572886.263,70.4,1,37
1786572887.280,71.2,1,37
1786572888.300,66.5,1,37
1786572889.324,62.4,1,37
