ts,level,online,restores
1786567948.428,59.4,1,27
1786567949.448,60.8,1,27
1786567950.468,61.9,1,27
1786567951.489,62.7,1,27
1786567952.511,63.8,1,27
1786567953.536,64.6,1,27
1786567954.560,65.9,1,27
1786567955.585,66.7,1,27
1786567956.608,67.6,1,27
1786567957.628,68.3,1,27
1786567958.648,69.4,1,27
1786567959.671,70.1,1,27
1786567960.696,70.9,1,27
1786567961.715,68.2,1,27
1786567962.739,62.3,1,27
1786567963.760,59.0,1,27
1786567964.785,55.7,1,27
1786567965.804,52.2,1,27
1786567966.824,49.0,1,27
1786567967.845,44.6,1,27
1786567968.870,41.4,1,27
1786567969.889,38.6,1,27
1786567970.913,35.6,1,27
1786567971.938,32.1,1,27
1786567972.960,29.4,1,27
1786567973.984,27.0,1,27
1786567975.002,28.5,1,27
1786567976.029,31.7,1,27
1786567977.053,33.0,1,27
1786567978.075,35.0,1,27
1786567979.101,37.0,1,27
1786567980.123,38.9,1,27
1786567981.149,41.0,1,27
1786567982.167,42.6,1,27
1786567983.188,44.3,1,27
1786567984.211,45.7,1,27
1786567985.233,47.8,1,27
1786567986.252,49.2,1,27
1786567987.270,50.5,1,27
1786567988.290,51.9,1,27
1786567989.309,53.2,1,27
1786567990.333,54.8,1,27
1786567991.356,55.9,1,27
1786567992.375,57.2,1,27
1786567993.395,58.2,1,27
1786567994.418,59.7,1,27
1786567995.439,60.7,1,27
1786567996.460,61.7,1,27
1786567997.481,62.7,1,27
1786567998.502,63.7,1,27
1786567999.521,64.9,1,27
1786568000.543,65.8,1,27
1786568001.565,66.7,1,27
1786568002.586,67.6,1,27
1786568003.607,68.3,1,27
1786568004.634,69.4,1,27
1786568005.653,70.2,1,27
1786568006.676,70.9,1,27
1786568007.695,68.1,1,27
1786568008.714,64.5,1,27
1786568009.736,59.1,1,27
1786568010.758,55.7,1,27
1786568011.777,52.2,1,27
1786568012.798,48.6,1,27
1786568013.822,45.6,1,27
1786568014.842,41.3,1,27
1786568015.860,38.3,1,27
1786568016.880,35.5,1,27
1786568017.905,32.6,1,27
1786568018.925,30.2,1,27
1786568019.944,26.7,1,27
1786568020.965,29.0,1,27
1786568021.988,30.2,1,27
1786568023.013,32.4,1,27
1786568024.032,34.4,1,27
1786568025.053,37.0,1,27
1786568026.075,39.0,1,27
1786568027.096,40.6,1,27
1786568028.118,42.3,1,27
1786568029.140,43.9,1,27
1786568030.163,45.9,1,27
1786568031.182,47.5,1,27
1786568032.200,48.8,1,27
1786568033.220,50.3,1,27
1786568034.241,52.0,1,27
1786568035.262,53.3,1,27
1786568036.283,54.6,1,27
1786568037.301,55.7,1,27
1786568038.324,56.9,1,27
1786568039.350,58.3,1,27
1786568040.372,59.5,1,27
1786568041.390,60.6,1,27
1786568042.411,61.5,1,27
1786568043.430,62.6,1,27
1786568044.453,63.8,1,27
1786568045.474,64.8,1,27
1786568046.495,65.6,1,27
1786568047.518,66.5,1,27
1786568048.541,67.3,1,27
1786568049.565,68.4,1,27
1786568050.588,69.3,1,27
1786568051.609,70.0,1,27
1786568052.633,70.8,1,27
1786568053.656,68.6,1,27
1786568054.677,63.2,1,27
1786568055.700,59.9,1,27
1786568056.718,56.0,1,27
1786568057.741,52.4,1,27
1786568058.761,47.9,1,27
1786568059.782,44.7,1,27
1786568060.806,41.5,1,27
1786568061.830,38.7,1,27
1786568062.854,35.8,1,27
1786568063.876,32.0,1,27
1786568064.897,29.5,1,27
1786568065.917,27.1,1,27
1786568066.940,27.3,1,27
1786568067.959,30.7,1,27
1786568068.979,32.4,1,27
1786568069.999,35.0,1,27
1786568071.025,36.6,1,27
1786568072.045,38.6,1,27
1786568073.065,40.9,1,27
1786568074.087,42.4,1,27
1786568075.111,44.2,1,27
1786568076.136,45.6,1,27
1786568077.157,47.2,1,27
1786568078.176,49.1,1,27
1786568079.199,50.3,1,27
1786568080.221,51.8,1,27
1786568081.240,53.0,1,27
1786568082.265,54.3,1,27
1786568083.289,55.8,1,27
1786568084.313,57.1,1,27
1786568085.338,58.2,1,27
1786568086.359,59.4,1,27
1786568087.383,60.4,1,27
1786568088.403,61.8,1,27
1786568089.424,62.8,1,27
1786568090.441,63.7,1,27
1786568091.464,64.6,1,27
1786568092.485,65.5,1,27
1786568093.506,66.7,1,27
1786568094.526,67.6,1,27
1786568095.550,68.4,1,27
1786568096.570,69.2,1,27
1786568097.595,69.9,1,27
1786568098.616,70.9,1,27
1786568099.636,67.9,1,27
1786568100.659,64.8,1,27
1786568101.677,60.7,1,27
1786568102.697,57.0,1,27
1786568103.717,52.1,1,27
1786568104.738,48.7,1,27
1786568105.757,45.5,1,27
1786568106.776,42.3,1,27
1786568107.798,39.5,1,27
1786568108.821,35.7,1,27
1786568109.843,32.9,1,27
1786568110.864,30.1,1,27
1786568111.887,27.8,1,27
1786568112.909,28.0,1,27
1786568113.931,29.8,1,27
1786568114.954,32.2,1,27
1786568115.975,34.2,1,27
1786568116.998,36.4,1,27
1786568118.020,38.6,1,27
1786568119.041,40.5,1,27
1786568120.063,42.2,1,27
1786568121.085,43.7,1,27
1786568122.103,45.8,1,27
1786568123.129,47.1,1,27
1786568124.153,48.7,1,27
1786568125.178,50.0,1,27
1786568126.198,51.4,1,27
1786568127.217,53.2,1,27
1786568128.241,54.3,1,27
1786568129.264,55.5,1,27
1786568130.285,56.7,1,27
1786568131.307,58.2,1,27
1786568132.327,59.3,1,27
1786568133.347,60.4,1,27
1786568134.366,61.4,1,27
1786568135.391,62.4,1,27
1786568136.411,63.6,1,27
1786568137.436,64.6,1,27
1786568138.463,65.5,1,27
1786568139.483,66.4,1,27
1786568140.505,67.5,1,27
1786568141.523,68.3,1,27
1786568142.546,69.1,1,27
1786568143.566,69.9,1,27
1786568144.587,70.6,1,27
1786568145.610,68.4,1,27
1786568146.636,64.8,1,27
1786568147.656,60.8,1,27
1786568148.682,57.0,1,27
1786568149.704,52.1,1,27
1786568150.723,49.0,1,27
1786568151.749,45.7,1,27
1786568152.774,42.8,1,27
1786568153.793,39.4,1,27
1786568154.820,35.6,1,27
1786568155.845,32.9,1,27
1786568156.862,30.3,1,27
1786568157.887,27.8,1,27
1786568158.909,27.8,1,27
1786568159.927,30.5,1,27
1786568160.951,32.1,1,27
1786568161.976,34.2,1,27
1786568162.999,36.4,1,27
1786568164.019,38.8,1,27
1786568165.043,40.4,1,27
1786568166.068,42.2,1,27
1786568167.091,43.7,1,27
1786568168.111,45.3,1,27
1786568169.137,47.3,1,27
1786568170.159,48.7,1,27
1786568171.183,50.2,1,27
1786568172.208,51.6,1,27
1786568173.233,53.2,1,27
1786568174.256,54.5,1,27
1786568175.280,55.8,1,27
1786568176.304,56.9,1,27
1786568177.327,58.0,1,27
1786568178.348,59.4,1,27
1786568179.370,60.5,1,27
1786568180.395,61.5,1,27
1786568181.420,62.5,1,27
1786568182.439,63.4,1,27
1786568183.464,64.7,1,27
1786568184.485,65.5,1,27
1786568185.507,66.4,1,27
1786568186.534,67.3,1,27
1786568187.557,68.4,1,27
1786568188.577,69.2,1,27
1786568189.602,70.0,1,27
1786568190.629,70.7,1,27
1786568191.650,68.4,1,27
1786568192.674,63.7,1,27
1786568193.695,59.8,1,27
1786568194.719,56.4,1,27
1786568195.743,52.7,1,27
1786568196.768,49.6,1,27
1786568197.793,45.1,1,27
1786568198.815,41.9,1,27
1786568199.835,39.2,1,27
1786568200.858,36.2,1,27
1786568201.881,32.7,1,27
1786568202.906,29.8,1,27
1786568203.930,27.4,1,27
1786568204.950,28.9,1,27
1786568205.971,29.4,1,27
1786568206.997,32.3,1,27
1786568208.014,34.5,1,27
1786568209.035,36.5,1,27
1786568210.059,38.0,1,27
1786568211.084,40.5,1,27
1786568212.110,42.2,1,27
1786568213.132,43.8,1,27
1786568214.151,45.4,1,27
1786568215.171,47.0,1,27
1786568216.190,48.8,1,27
1786568217.213,50.2,1,27
1786568218.235,51.5,1,27
1786568219.260,52.9,1,27
1786568220.281,54.6,1,27
1786568221.306,55.7,1,27
1786568222.328,56.9,1,27
1786568223.353,57.9,1,27
1786568224.379,59.1,1,27
1786568225.404,60.4,1,27
1786568226.427,61.5,1,27
1786568227.454,62.5,1,27
1786568228.475,63.5,1,27
1786568229.497,64.4,1,27
1786568230.516,65.7,1,27
1786568231.537,66.5,1,27
1786568232.560,67.4,1,27
1786568233.579,68.1,1,27
1786568234.599,69.0,1,27
1786568235.622,70.0,1,27
1786568236.642,70.7,1,27
1786568237.661,67.6,1,27
1786568238.684,65.3,1,27
1786568239.705,59.8,1,27
1786568240.728,56.6,1,27
1786568241.748,52.7,1,27
1786568242.773,49.8,1,27
1786568243.797,46.3,1,27
1786568244.817,42.0,1,27
1786568245.836,39.2,1,27
1786568246.859,36.2,1,27
1786568247.884,33.4,1,27
1786568248.905,30.7,1,27
1786568249.926,27.5,1,27
1786568250.951,28.1,1,27
1786568251.974,29.8,1,27
1786568252.999,32.0,1,27
1786568254.021,34.9,1,27
1786568255.041,36.7,1,27
1786568256.063,38.6,1,27
1786568257.087,40.2,1,27
1786568258.108,41.9,1,27
1786568259.131,44.1,1,27
1786568260.156,45.6,1,27
1786568261.179,47.2,1,27
1786568262.202,48.6,1,27
1786568263.226,50.4,1,27
1786568264.252,51.7,1,27
1786568265.275,53.0,1,27
1786568266.294,54.2,1,27
1786568267.313,55.9,1,27
1786568268.336,57.0,1,27
1786568269.362,58.1,1,27
1786568270.380,59.3,1,27
1786568271.400,60.4,1,27
1786568272.426,61.3,1,27
1786568273.447,62.7,1,27
1786568274.467,63.6,1,27
1786568275.492,64.5,1,27
1786568276.517,65.4,1,27
1786568277.538,66.6,1,27
1786568278.560,67.5,1,27
1786568279.580,68.3,1,27
1786568280.600,69.1,1,27
1786568281.623,69.8,1,27
1786568282.642,70.9,1,27
1786568283.662,67.6,1,27
1786568284.685,65.4,1,27
1786568285.709,61.2,1,27
1786568286.731,56.5,1,27
1786568287.750,52.6,1,27
1786568288.777,49.6,1,27
1786568289.797,46.1,1,27
1786568290.822,43.3,1,27
1786568291.842,39.1,1,27
1786568292.864,36.1,1,27
1786568293.885,33.4,1,27
1786568294.907,30.6,1,27
1786568295.926,28.2,1,27
1786568296.950,28.8,1,27
1786568297.972,29.4,1,27
1786568298.994,31.8,1,27
1786568300.020,34.0,1,27
1786568301.041,36.5,1,27
1786568302.062,38.0,1,27
1786568303.083,39.9,1,27
1786568304.107,41.7,1,27
1786568305.129,43.8,1,27
1786568306.154,45.4,1,27
1786568307.176,46.8,1,27
1786568308.198,48.3,1,27
1786568309.218,49.7,1,27
1786568310.237,51.5,1,27
1786568311.255,52.9,1,27
1786568312.278,54.0,1,27
1786568313.296,55.3,1,27
1786568314.315,56.4,1,27
1786568315.339,58.0,1,27
1786568316.361,59.0,1,27
1786568317.380,60.1,1,27
1786568318.401,61.0,1,27
1786568319.423,62.4,1,27
1786568320.449,63.5,1,27
1786568321.472,64.3,1,27
1786568322.497,65.3,1,27
1786568323.520,66.1,1,27
1786568324.547,67.3,1,27
1786568325.570,68.2,1,27
1786568326.594,68.9,1,27
1786568327.617,69.6,1,27
1786568328.639,70.7,1,27
1786568329.665,70.1,1,27
1786568330.688,65.9,1,27
1786568331.711,61.1,1,27
1786568332.733,58.0,1,27
1786568333.756,53.2,1,27
1786568334.777,50.0,1,27
1786568335.797,46.9,1,27
1786568336.817,43.4,1,27
1786568337.838,40.5,1,27
1786568338.857,36.6,1,27
1786568339.876,34.0,1,27
1786568340.900,31.1,1,27
1786568341.921,28.7,1,27
1786568342.942,26.2,1,27
1786568343.960,29.2,1,27
1786568344.982,32.2,1,27
1786568346.006,34.0,1,27
1786568347.027,35.6,1,27
1786568348.045,38.0,1,27
1786568349.064,39.9,1,27
1786568350.086,41.4,1,27
1786568351.106,43.1,1,27
1786568352.131,44.7,1,27
1786568353.156,46.8,1,27
1786568354.182,48.2,1,27
1786568355.206,49.6,1,27
1786568356.225,50.9,1,27
1786568357.246,52.7,1,27
1786568358.272,54.0,1,27
1786568359.293,55.1,1,27
1786568360.318,56.3,1,27
1786568361.340,57.8,1,27
1786568362.363,58.9,1,27
1786568363.383,60.0,1,27
1786568364.405,61.1,1,27
1786568365.425,62.0,1,27
1786568366.449,63.3,1,27
1786568367.470,64.2,1,27
1786568368.497,65.2,1,27
1786568369.517,66.1,1,27
1786568370.542,66.9,1,27
1786568371.567,68.1,1,27
1786568372.593,68.9,1,27
1786568373.613,69.6,1,27
1786568374.633,70.3,1,27
1786568375.656,71.0,1,27
1786568376.679,65.9,1,27
1786568377.702,61.3,1,27
1786568378.726,57.7,1,27
1786568379.747,53.6,1,27
1786568380.770,50.1,1,27
1786568381.791,46.9,1,27
1786568382.818,43.6,1,27
1786568383.842,40.6,1,27
1786568384.865,36.7,1,27
1786568385.889,33.7,1,27
1786568386.908,31.3,1,27
1786568387.933,28.8,1,27
1786568388.954,25.9,1,27
1786568389.972,29.2,1,27
1786568390.994,32.6,1,27
1786568392.019,33.8,1,27
1786568393.040,35.7,1,27
1786568394.060,37.4,1,27
1786568395.081,39.8,1,27
1786568396.104,41.6,1,27
1786568397.129,43.1,1,27
1786568398.154,44.8,1,27
1786568399.179,46.9,1,27
1786568400.205,48.2,1,27
1786568401.225,49.8,1,27
1786568402.246,51.0,1,27
1786568403.265,52.4,1,27
1786568404.289,54.0,1,27
1786568405.312,55.2,1,27
1786568406.334,56.4,1,27
1786568407.353,57.6,1,27
1786568408.380,58.9,1,27
1786568409.403,60.1,1,27
1786568410.426,61.0,1,27
1786568411.444,62.1,1,27
1786568412.465,63.1,1,27
1786568413.488,64.3,1,27
1786568414.509,65.3,1,27
1786568415.530,66.0,1,27
1786568416.550,66.9,1,27
1786568417.573,66.9,1,27
1786568418.596,66.9,1,27
1786568419.616,66.9,1,27
1786568420.637,66.9,1,27
1786568421.660,66.9,1,27
1786568422.679,66.9,1,27
1786568423.699,66.9,1,27
1786568424.721,66.9,1,27
1786568425.741,66.9,1,27
1786568426.767,66.9,1,27
1786568427.790,66.9,1,27
1786568428.810,66.9,1,27
1786568429.828,66.9,1,27
1786568430.852,66.9,1,27
1786568431.875,66.9,1,27
1786568432.899,66.9,1,27
1786568433.921,66.9,1,27
1786568434.941,66.9,1,27
1786568435.961,66.9,1,27
1786568436.985,66.9,1,27
1786568438.007,66.9,1,27
1786568439.029,66.9,1,27
1786568440.054,66.9,1,27
1786568441.079,66.9,1,27
1786568442.100,66.9,1,27
1786568443.120,66.9,1,27
1786568444.148,66.9,1,27
1786568445.172,66.9,1,27
1786568446.192,66.9,1,27
1786568447.212,66.9,1,27
1786568448.236,66.9,1,27
1786568449.260,66.9,1,27
1786568450.284,66.9,1,27
1786568451.302,66.9,1,27
1786568452.324,66.9,1,27
1786568453.347,66.9,1,27
1786568454.365,66.9,1,27
1786568455.388,66.9,1,27
1786568456.409,66.9,1,27
1786568457.434,66.9,1,27
1786568458.457,66.9,1,27
1786568459.480,66.9,1,27
1786568460.503,66.9,1,27
1786568461.523,66.9,1,27
1786568462.548,66.9,1,27
1786568463.573,66.9,1,27
1786568464.595,66.9,1,27
1786568465.622,66.9,1,27
1786568466.641,66.9,1,27
1786568467.664,66.9,1,27
1786568468.686,66.9,1,27
1786568469.709,66.9,1,27
1786568470.732,66.9,1,27
1786568471.753,66.9,1,27
1786568472.778,66.9,1,27
1786568473.797,66.9,1,27
1786568474.817,66.9,1,27
1786568475.839,66.9,1,27
1786568476.862,66.9,1,27
1786568477.882,66.9,1,27
1786568478.905,66.9,1,27
1786568479.929,66.9,1,27
1786568480.951,66.9,1,27
1786568481.973,66.9,1,27
1786568482.996,66.9,1,27
1786568484.027,66.9,1,27
1786568485.045,66.9,1,27
1786568486.063,66.9,1,27
1786568487.087,66.9,1,27
1786568488.110,66.9,1,27
1786568489.132,66.9,1,27
1786568490.157,66.9,1,27
1786568491.178,66.9,1,27
1786568492.200,66.9,1,27
1786568493.220,66.9,1,27
1786568494.240,66.9,1,27
1786568495.261,66.9,1,27
1786568496.282,66.9,1,27
1786568497.301,66.9,1,27
1786568498.322,66.9,1,27
1786568499.343,66.9,1,27
1786568500.367,66.9,1,27
1786568501.386,66.9,1,27
1786568502.406,66.9,1,27
1786568503.431,66.9,1,27
1786568504.455,66.9,1,27
1786568505.475,66.9,1,27
1786568506.502,66.9,1,27
1786568507.524,66.9,1,27
1786568508.548,66.9,1,27
1786568509.572,66.9,1,27
1786568510.592,66.9,1,27
1786568511.615,66.9,1,27
1786568512.637,66.9,1,27
1786568513.658,66.9,1,27
1786568514.678,66.9,1,27
1786568515.701,66.9,1,27
1786568516.727,66.9,1,27
1786568517.750,66.9,1,27
1786568518.772,66.9,1,27
1786568519.792,66.9,1,27
1786568520.815,66.9,1,27
1786568521.839,66.9,1,27
1786568522.859,66.9,1,27
1786568523.877,66.9,1,27
1786568524.900,66.9,1,27
1786568525.925,66.9,1,27
1786568526.950,66.9,1,27
1786568527.969,66.9,1,27
1786568528.991,66.9,1,27
1786568530.017,66.9,1,27
1786568531.038,66.9,1,27
1786568532.064,66.9,1,27
1786568533.086,66.9,1,27
1786568534.105,66.9,1,27
1786568535.129,66.9,1,27
1786568536.153,66.9,1,27
1786568537.180,66.9,1,27
1786568538.200,66.9,1,27
1786568539.221,66.9,1,27
1786568540.246,66.9,1,27
1786568541.270,66.9,1,27
1786568542.297,66.9,1,27
1786568543.317,66.9,1,27
1786568544.342,66.9,1,27
1786568545.363,66.9,1,27
1786568546.384,66.9,1,27
1786568547.402,66.9,1,27
1786568548.422,66.9,1,27
1786568549.444,66.9,1,27
1786568550.466,66.9,1,27
1786568551.490,66.9,1,27
1786568552.513,66.9,1,27
1786568553.537,66.9,1,27
1786568554.559,66.9,1,27
1786568555.581,66.9,1,27
1786568556.605,66.9,1,27
1786568557.627,66.9,1,27
1786568558.649,66.9,1,27
1786568559.668,66.9,1,27
1786568560.688,66.9,1,27
1786568561.715,66.9,1,27
1786568562.736,66.9,1,27
1786568563.758,66.9,1,27
1786568564.775,66.9,1,27
1786568565.796,66.9,1,27
1786568566.818,66.9,1,27
1786568567.839,66.9,1,27
1786568568.858,66.9,1,27
1786568569.876,66.9,1,27
1786568570.901,66.9,1,27
1786568571.922,66.9,1,27
1786568572.941,66.9,1,27
1786568573.962,66.9,1,27
1786568574.986,66.9,1,27
1786568576.009,66.9,1,27
1786568577.030,66.9,1,27
1786568578.049,66.9,1,27
1786568579.071,66.9,1,27
1786568580.096,66.9,1,27
1786568581.116,66.9,1,27
1786568582.136,66.9,1,27
1786568583.161,66.9,1,27
1786568584.181,66.9,1,27
1786568585.204,66.9,1,27
1786568586.230,66.9,1,27
1786568587.253,66.9,1,27
1786568588.274,66.9,1,27
1786568589.302,66.9,1,27
1786568590.322,66.9,1,27
1786568591.340,66.9,1,27
1786568592.359,66.9,1,27
1786568593.378,66.9,1,27
1786568594.403,66.9,1,27
1786568595.426,66.9,1,27
1786568596.444,66.9,1,27
1786568597.469,66.9,1,27
1786568598.491,66.9,1,27
1786568599.511,66.9,1,27
1786568600.532,66.9,1,27
1786568601.558,66.9,1,27
1786568602.580,66.9,1,27
1786568603.602,66.9,1,27
1786568604.625,66.9,1,27
1786568605.646,66.9,1,27
1786568606.670,66.9,1,27
1786568607.692,66.9,1,27
1786568608.717,66.9,1,27
1786568609.741,66.9,1,27
1786568610.765,66.9,1,27
1786568611.788,66.9,1,27
1786568612.811,66.9,1,27
1786568613.835,66.9,1,27
1786568614.856,66.9,1,27
1786568615.875,66.9,1,27
1786568616.900,66.9,1,27
1786568617.925,66.9,1,27
1786568618.944,66.9,1,27
1786568619.967,66.9,1,27
1786568620.990,66.9,1,27
1786568622.014,66.9,1,27
1786568623.036,66.9,1,27
1786568624.056,66.9,1,27
1786568625.081,66.9,1,27
1786568626.099,66.9,1,27
1786568627.121,66.9,1,27
1786568628.140,66.9,1,27
1786568629.165,66.9,1,27
1786568630.187,66.9,1,27
1786568631.213,66.9,1,27
1786568632.232,66.9,1,27
1786568633.252,66.9,1,27
1786568634.276,66.9,1,27
1786568635.296,66.9,1,27
1786568636.318,66.9,1,27
1786568637.344,66.9,1,27
1786568638.366,66.9,1,27
1786568639.385,66.9,1,27
1786568640.406,66.9,1,27
1786568641.430,66.9,1,27
1786568642.450,66.9,1,27
1786568643.473,66.9,1,27
1786568644.495,66.9,1,27
1786568645.516,66.9,1,27
1786568646.537,66.9,1,27
1786568647.561,66.9,1,27
1786568648.582,66.9,1,27
1786568649.602,66.9,1,27
1786568650.626,66.9,1,27
1786568651.651,66.9,1,27
1786568652.671,66.9,1,27
1786568653.693,66.9,1,27
1786568654.712,66.9,1,27
1786568655.732,66.9,1,27
1786568656.752,66.9,1,27
1786568657.775,66.9,1,27
1786568658.798,66.9,1,27
1786568659.821,66.9,1,27
1786568660.841,66.9,1,27
1786568661.867,66.9,1,27
1786568662.889,66.9,1,27
1786568663.911,66.9,1,27
1786568664.932,66.9,1,27
1786568665.952,66.9,1,27
1786568666.973,66.9,1,27
1786568667.992,66.9,1,27
1786568669.014,66.9,1,27
1786568670.038,66.9,1,27
1786568671.063,66.9,1,27
1786568672.089,66.9,1,27
1786568673.112,66.9,1,27
1786568674.136,66.9,1,27
1786568675.161,66.9,1,27
1786568676.183,66.9,1,27
1786568677.206,66.9,1,27
1786568678.233,66.9,1,27
1786568679.255,66.9,1,27
1786568680.274,66.9,1,27
1786568681.292,66.9,1,27
1786568682.310,66.9,1,27
1786568683.334,66.9,1,27
1786568684.356,66.9,1,27
1786568685.380,66.9,1,27
1786568686.401,66.9,1,27
1786568687.423,66.9,1,27
1786568688.447,66.9,1,27
1786568689.471,66.9,1,27
1786568690.493,66.9,1,27
1786568691.516,66.9,1,27
1786568692.538,66.9,1,27
1786568693.558,66.9,1,27
1786568694.577,66.9,1,27
1786568695.596,66.9,1,27
1786568696.617,66.9,1,27
1786568697.637,66.9,1,27
1786568698.658,66.9,1,27
1786568699.682,66.9,1,27
1786568700.705,66.9,1,27
1786568701.723,66.9,1,27
1786568702.748,66.9,1,27
1786568703.772,66.9,1,27
1786568704.794,66.9,1,27
1786568705.815,66.9,1,27
1786568706.835,66.9,1,27
1786568707.859,66.9,1,27
1786568708.878,66.9,1,27
1786568709.900,66.9,1,27
1786568710.924,66.9,1,27
1786568711.948,66.9,1,27
1786568712.972,66.9,1,27
1786568713.994,66.9,1,27
1786568715.014,66.9,1,27
1786568716.033,66.9,1,27
1786568717.055,66.9,1,27
1786568718.073,66.9,1,27
1786568719.091,66.9,1,27
1786568720.111,66.9,1,27
1786568721.131,66.9,1,27
1786568722.153,66.9,1,27
1786568723.177,66.9,1,27
1786568724.198,66.9,1,27
1786568725.219,66.9,1,27
1786568726.238,66.9,1,27
1786568727.258,66.9,1,27
1786568728.279,66.9,1,27
1786568729.302,66.9,1,27
1786568730.327,66.9,1,27
1786568731.347,66.9,1,27
1786568732.370,66.9,1,27
1786568733.392,66.9,1,27
1786568734.417,66.9,1,27
1786568735.442,66.9,1,27
1786568736.463,66.9,1,27
1786568737.483,66.9,1,27
1786568738.504,66.9,1,27
1786568739.532,66.9,1,27
1786568740.552,66.9,1,27
1786568741.578,66.9,1,27
1786568742.595,66.9,1,27
1786568743.621,66.9,1,27
1786568744.643,66.9,1,27
1786568745.668,66.9,1,27
1786568746.690,66.9,1,27
1786568747.717,66.9,1,27
1786568748.739,66.9,1,27
1786568749.758,66.9,1,27
1786568750.778,66.9,1,27
1786568751.799,66.9,1,27
1786568752.822,66.9,1,27
1786568753.845,66.9,1,27
1786568754.864,66.9,1,27
1786568755.886,66.9,1,27
1786568756.911,66.9,1,27
1786568757.932,66.9,1,27
1786568758.954,66.9,1,27
1786568759.977,66.9,1,27
1786568760.995,66.9,1,27
1786568762.017,66.9,1,27
1786568763.040,66.9,1,27
1786568764.060,66.9,1,27
1786568765.084,66.9,1,27
1786568766.109,66.9,1,27
1786568767.132,66.9,1,27
1786568768.153,66.9,1,27
1786568769.173,66.9,1,27
1786568770.198,66.9,1,27
1786568771.218,66.9,1,27
1786568772.242,66.9,1,27
1786568773.271,66.9,1,27
1786568774.292,66.9,1,27
1786568775.311,66.9,1,27
1786568776.335,66.9,1,27
1786568777.356,66.9,1,27
1786568778.375,66.9,1,27
1786568779.399,66.9,1,27
1786568780.423,66.9,1,27
1786568781.442,66.9,1,27
1786568782.461,66.9,1,27
1786568783.482,66.9,1,27
1786568784.503,66.9,1,27
1786568785.522,66.9,1,27
1786568786.543,66.9,1,27
1786568787.567,66.9,1,27
1786568788.588,66.9,1,27
1786568789.614,66.9,1,27
1786568790.637,66.9,1,27
1786568791.658,66.9,1,27
1786568792.678,66.9,1,27
1786568793.699,66.9,1,27
1786568794.723,66.9,1,27
1786568795.740,66.9,1,27
1786568796.757,66.9,1,27
1786568797.777,66.9,1,27
1786568798.796,66.9,1,27
1786568799.819,66.9,1,27
1786568800.844,66.9,1,27
1786568801.863,66.9,1,27
1786568802.883,66.9,1,27
1786568803.909,66.9,1,27
1786568804.932,66.9,1,27
1786568805.953,66.9,1,27
1786568806.974,66.9,1,27
1786568807.994,66.9,1,27
1786568809.014,66.9,1,27
1786568810.034,66.9,1,27
1786568811.057,66.9,1,27
1786568812.081,66.9,1,27
1786568813.105,66.9,1,27
1786568814.124,66.9,1,27
1786568815.144,66.9,1,27
1786568816.167,66.9,1,27
1786568817.189,66.9,1,27
1786568818.211,66.9,1,27
1786568819.234,66.9,1,27
1786568820.254,66.9,1,27
1786568821.275,66.9,1,27
1786568822.294,66.9,1,27
1786568823.317,66.9,1,27
1786568824.340,66.9,1,27
1786568825.364,66.9,1,27
1786568826.385,66.9,1,27
1786568827.406,66.9,1,27
1786568828.431,66.9,1,27
1786568829.456,66.9,1,27
1786568830.475,66.9,1,27
1786568831.495,66.9,1,27
1786568832.513,66.9,1,27
1786568833.537,66.9,1,27
1786568834.558,66.9,1,27
1786568835.580,66.9,1,27
1786568836.602,66.9,1,27
1786568837.622,66.9,1,27
1786568838.645,66.9,1,27
1786568839.665,66.9,1,27
1786568840.688,66.9,1,27
1786568841.707,66.9,1,27
1786568842.726,66.9,1,27
1786568843.745,66.9,1,27
1786568844.767,66.9,1,27
1786568845.786,66.9,1,27
1786568846.811,66.9,1,27
1786568847.834,66.9,1,27
1786568848.857,66.9,1,27
1786568849.880,66.9,1,27
1786568850.906,66.9,1,27
1786568851.930,66.9,1,27
1786568852.955,66.9,1,27
1786568853.979,66.9,1,27
1786568855.004,66.9,1,27
1786568856.022,66.9,1,27
1786568857.049,66.9,1,27
1786568858.075,66.9,1,27
1786568859.100,66.9,1,27
1786568860.121,66.9,1,27
1786568861.145,66.9,1,27
1786568862.164,66.9,1,27
1786568863.183,66.9,1,27
1786568864.208,66.9,1,27
1786568865.227,66.9,1,27
1786568866.248,66.9,1,27
1786568867.271,66.9,1,27
1786568868.295,66.9,1,27
1786568869.315,66.9,1,27
1786568870.337,66.9,1,27
1786568871.359,66.9,1,27
1786568872.383,66.9,1,27
1786568873.409,66.9,1,27
1786568874.431,66.9,1,27
1786568875.455,66.9,1,27
1786568876.479,66.9,1,27
1786568877.499,66.9,1,27
1786568878.519,66.9,1,27
1786568879.540,66.9,1,27
1786568880.560,66.9,1,27
1786568881.581,66.9,1,27
1786568882.605,66.9,1,27
1786568883.622,66.9,1,27
1786568884.640,66.9,1,27
1786568885.664,66.9,1,27
1786568886.681,66.9,1,27
1786568887.700,66.9,1,27
1786568888.722,66.9,1,27
1786568889.747,66.9,1,27
1786568890.765,66.9,1,27
1786568891.787,66.9,1,27
1786568892.806,66.9,1,27
1786568893.830,66.9,1,27
1786568894.849,66.9,1,27
1786568895.873,66.9,1,27
1786568896.892,66.9,1,27
1786568897.913,66.9,1,27
1786568898.935,66.9,1,27
1786568899.957,66.9,1,27
